date,open,high,low,close
2018-05-15,12947.970,13006.340,12918.290,12970.040
2018-05-14,13009.830,13015.100,12927.240,12977.710
2018-05-11,13023.000,13033.300,12964.000,13001.240
2018-05-10,12975.090,13034.210,12928.510,13022.870
2018-05-09,12917.820,12962.520,12890.380,12943.060
2018-05-08,12924.230,12933.670,12855.090,12912.210
2018-05-07,12827.430,12961.050,12813.550,12948.140
2018-05-04,12733.190,12819.600,12707.860,12819.600
2018-05-03,12775.660,12798.160,12665.330,12690.150
2018-05-02,12610.780,12827.540,12605.380,12802.250
2018-04-30,12606.270,12622.930,12563.740,12612.110
2018-04-27,12572.720,12627.710,12518.030,12580.870
2018-04-26,12395.900,12503.220,12383.950,12500.470
2018-04-25,12456.820,12484.780,12312.270,12422.300
2018-04-24,12602.410,12647.160,12481.300,12550.820
2018-04-23,12538.160,12588.230,12466.470,12572.390
2018-04-20,12555.960,12585.370,12490.770,12540.500
2018-04-19,12595.610,12595.610,12534.630,12567.420
2018-04-18,12597.580,12640.250,12548.450,12590.830
2018-04-17,12443.200,12614.250,12417.260,12585.570
2018-04-16,12478.990,12487.040,12375.630,12391.410
2018-04-13,12461.310,12523.970,12411.650,12442.400
2018-04-12,12282.390,12434.240,12263.700,12415.010
2018-04-11,12372.070,12381.530,12256.590,12293.970
2018-04-10,12389.900,12428.900,12334.950,12397.320
2018-04-09,12311.020,12371.110,12205.390,12261.750
2018-04-06,12242.940,12290.030,12202.050,12241.270
2018-04-05,12153.610,12322.370,12135.640,12305.190
2018-04-04,12000.470,12011.120,11792.350,11957.900
2018-04-03,11997.470,12069.480,11913.620,12002.450
2018-03-29,11956.340,12151.310,11942.280,12096.730
2018-03-28,11868.080,11961.160,11770.400,11940.710
2018-03-27,11996.350,12042.780,11927.910,11970.830
2018-03-26,11919.640,11984.500,11726.620,11787.260
2018-03-23,11995.510,12001.780,11818.700,11886.310
2018-03-22,12187.730,12267.170,12009.500,12100.080
2018-03-21,12336.760,12344.090,12250.370,12309.150
2018-03-20,12261.190,12320.000,12191.550,12307.330
2018-03-19,12346.510,12369.770,12183.790,12217.020
2018-03-16,12345.560,12454.020,12337.620,12389.580
2018-03-15,12284.140,12378.390,12239.960,12345.560
2018-03-14,12212.490,12322.890,12202.760,12237.740
2018-03-13,12425.690,12459.900,12162.470,12221.030
2018-03-12,12453.300,12454.960,12361.010,12418.390
2018-03-09,12331.640,12407.980,12284.570,12346.680
2018-03-08,12237.940,12382.690,12177.120,12355.570
2018-03-07,12060.090,12275.690,12020.610,12245.360
2018-03-06,12229.290,12259.580,12110.340,12113.870
2018-03-05,11831.570,12110.180,11830.980,12090.870
2018-03-02,12051.890,12081.400,11877.660,11913.710
2018-03-01,12386.400,12387.880,12143.140,12190.940
2018-02-28,12427.460,12516.920,12417.960,12435.850
2018-02-27,12573.650,12577.560,12436.130,12490.730
2018-02-26,12566.050,12601.460,12484.590,12527.040
2018-02-23,12491.770,12513.320,12431.940,12483.790
2018-02-22,12358.820,12497.710,12283.700,12461.910
2018-02-21,12457.220,12474.370,12372.260,12470.490
2018-02-20,12403.630,12496.100,12333.790,12487.900
2018-02-19,12495.070,12505.490,12361.860,12385.600
2018-02-16,12408.480,12484.120,12368.710,12451.960
2018-02-15,12425.450,12479.970,12275.040,12346.170
2018-02-14,12294.850,12393.710,12075.210,12339.160
2018-02-13,12282.760,12300.630,12196.220,12196.500
2018-02-12,12238.630,12379.160,12222.340,12282.770
2018-02-09,12263.100,12296.180,12003.360,12107.480
2018-02-08,12506.180,12541.320,12187.450,12260.290
2018-02-07,12478.680,12651.280,12414.840,12590.430
2018-02-06,12232.860,12550.160,12232.860,12392.660
2018-02-05,12687.790,12752.600,12622.440,12687.490
2018-02-02,12954.590,12954.590,12782.070,12785.160
2018-02-01,13235.150,13301.410,12971.780,13003.900
2018-01-31,13210.760,13268.410,13159.350,13189.480
2018-01-30,13223.970,13309.860,13171.910,13197.710
2018-01-29,13358.900,13370.020,13274.840,13324.480
2018-01-26,13297.510,13348.690,13268.310,13340.170
2018-01-25,13374.380,13443.360,13222.470,13298.360
2018-01-24,13572.710,13576.840,13414.740,13414.740
2018-01-23,13577.140,13596.890,13517.810,13559.600
2018-01-22,13435.140,13470.050,13410.960,13463.690
2018-01-19,13297.740,13445.470,13294.810,13434.450
2018-01-18,13250.250,13293.290,13201.340,13281.430
2018-01-17,13200.920,13251.440,13137.510,13183.960
2018-01-16,13228.600,13351.090,13196.560,13246.330
2018-01-15,13244.370,13250.370,13173.710,13200.510
2018-01-12,13241.280,13265.140,13168.010,13245.030
2018-01-11,13281.200,13298.650,13151.840,13202.900
2018-01-10,13355.280,13377.880,13227.570,13281.340
2018-01-09,13383.260,13425.020,13361.220,13385.590
2018-01-08,13399.620,13407.820,13334.160,13367.780
2018-01-05,13219.110,13332.800,13219.110,13319.640
2018-01-04,13065.980,13208.350,13062.670,13167.890
2018-01-03,12916.180,13023.590,12893.050,12978.210
2018-01-02,12897.690,12924.160,12745.150,12871.390
2017-12-29,12980.090,12980.740,12911.730,12917.640
2017-12-28,13065.460,13069.400,12965.280,12979.940
2017-12-27,13070.190,13128.740,13020.430,13070.020
2017-12-22,13076.760,13108.560,13059.870,13072.790
2017-12-21,13065.790,13137.710,13013.630,13109.740
2017-12-20,13244.270,13252.670,13026.110,13069.170
2017-12-19,13314.730,13338.910,13213.190,13215.790
2017-12-18,13211.630,13331.950,13206.120,13312.300
2017-12-15,13027.840,13109.130,13008.070,13103.560
2017-12-14,13107.110,13159.480,13011.970,13068.080
2017-12-13,13148.520,13188.070,13120.400,13125.640
2017-12-12,13131.410,13183.830,13079.860,13183.530
2017-12-11,13181.850,13192.420,13112.820,13123.650
2017-12-08,13146.820,13240.920,13136.780,13153.700
2017-12-07,13026.300,13083.080,12989.000,13045.150
2017-12-06,12897.430,13033.750,12864.680,12998.850
2017-12-05,13056.820,13094.380,12960.590,13048.540
2017-12-04,13038.770,13117.750,12974.320,13058.550
2017-12-01,13044.150,13064.290,12810.130,12861.490
2017-11-30,13060.560,13177.570,13023.980,13023.980
2017-11-29,13153.740,13196.150,13037.340,13061.870
2017-11-28,13008.940,13071.010,12966.380,13059.530
2017-11-27,13036.740,13117.760,12989.370,13000.200
2017-11-24,13023.520,13160.810,12981.680,13059.840
2017-11-23,12943.490,13049.080,12921.150,13008.550
2017-11-22,13171.360,13191.960,13008.970,13015.040
2017-11-21,13042.940,13209.010,13026.770,13167.540
2017-11-20,12932.810,13085.170,12926.130,13058.660
2017-11-17,13051.710,13089.720,12984.670,12993.730
2017-11-16,13024.390,13071.940,13008.020,13047.220
2017-11-15,12963.090,12996.120,12847.880,12976.370
2017-11-14,13101.090,13139.270,13000.150,13033.480
2017-11-13,13150.780,13163.940,12960.650,13074.420
2017-11-10,13206.350,13216.970,13111.650,13127.470
2017-11-09,13378.960,13402.050,13175.220,13182.560
2017-11-08,13404.580,13419.770,13345.110,13382.420
2017-11-07,13517.980,13525.560,13369.850,13379.270
2017-11-06,13459.420,13481.230,13441.660,13468.790
2017-11-03,13476.530,13505.010,13430.220,13478.860
2017-11-02,13448.520,13460.860,13405.910,13440.930
2017-11-01,13342.440,13488.590,13341.300,13465.510
2017-10-30,13227.850,13255.380,13214.600,13229.570
2017-10-27,13186.550,13249.030,13186.550,13217.540
2017-10-26,12955.430,13144.650,12940.830,13133.280
2017-10-25,12998.440,13049.470,12931.220,12953.410
2017-10-24,12998.660,13055.650,12983.380,13013.190
2017-10-23,13014.570,13069.400,12973.430,13003.140
2017-10-20,13057.780,13063.570,12956.420,12991.280
2017-10-19,13036.280,13042.620,12911.580,12990.100
2017-10-18,13012.800,13094.760,13003.920,13043.030
2017-10-17,12995.840,13034.420,12967.350,12995.060
2017-10-16,13017.180,13026.450,13000.380,13003.700
2017-10-13,12995.080,13036.740,12964.350,12991.870
2017-10-12,12977.270,13002.340,12945.070,12982.890
2017-10-11,12965.280,12976.320,12925.240,12970.680
2017-10-10,12959.720,12980.450,12909.280,12949.250
2017-10-09,12975.860,12996.640,12943.550,12976.400
2017-10-06,12979.340,12993.530,12941.150,12955.940
2017-10-05,12950.180,12969.400,12933.560,12968.050
2017-10-04,12955.890,12976.240,12893.750,12970.520
2017-10-02,12866.270,12902.650,12849.590,12902.650
2017-09-29,12725.870,12828.860,12722.380,12828.860
2017-09-28,12682.370,12708.700,12666.030,12704.650
2017-09-27,12630.400,12685.190,12625.550,12657.410
2017-09-26,12557.440,12629.930,12551.870,12605.200
2017-09-25,12573.350,12633.060,12564.840,12594.810
2017-09-22,12569.660,12646.560,12568.800,12592.350
2017-09-21,12601.950,12621.280,12582.040,12600.030
2017-09-20,12550.920,12593.250,12518.220,12569.170
2017-09-19,12556.460,12566.200,12527.900,12561.790
2017-09-18,12593.550,12613.560,12537.070,12559.390
2017-09-15,12525.360,12561.350,12506.940,12518.810
2017-09-14,12524.120,12552.160,12499.550,12540.450
2017-09-13,12489.250,12565.850,12489.250,12553.570
2017-09-12,12527.440,12558.030,12512.590,12524.770
2017-09-11,12381.520,12481.770,12381.330,12475.240
2017-09-08,12261.810,12321.610,12245.330,12303.980
2017-09-07,12284.140,12363.600,12265.510,12296.630
2017-09-06,12071.900,12260.760,12066.840,12214.540
2017-09-05,12125.420,12210.250,12100.260,12123.710
2017-09-04,12051.800,12138.410,12050.530,12102.210
2017-09-01,12101.150,12191.230,12085.310,12142.640
2017-08-31,12098.570,12115.550,12034.180,12055.840
2017-08-30,12026.450,12040.820,11989.610,12002.470
2017-08-29,12031.120,12032.320,11868.840,11945.880
2017-08-28,12105.490,12173.530,12064.360,12123.470
2017-08-25,12194.730,12249.440,12132.500,12167.940
2017-08-24,12196.180,12254.750,12169.540,12180.830
2017-08-23,12227.230,12269.920,12155.740,12174.300
2017-08-22,12151.760,12234.790,12124.150,12229.340
2017-08-21,12105.720,12149.580,12021.700,12065.990
2017-08-18,12103.510,12178.090,12080.740,12165.190
2017-08-17,12236.600,12290.050,12184.270,12203.460
2017-08-16,12250.020,12301.400,12240.830,12263.860
2017-08-15,12208.300,12234.640,12156.870,12177.040
2017-08-14,12100.170,12195.430,12097.000,12165.120
2017-08-11,11961.600,12046.890,11934.920,12014.060
2017-08-10,12158.690,12158.920,11993.730,12014.300
2017-08-09,12191.370,12227.520,12100.120,12154.000
2017-08-08,12239.780,12329.970,12184.590,12292.050
2017-08-07,12305.740,12336.000,12225.770,12257.170
2017-08-04,12138.090,12321.980,12123.660,12297.720
2017-08-03,12130.760,12184.600,12099.130,12154.720
2017-08-02,12269.900,12275.000,12153.540,12181.480
2017-08-01,12147.890,12302.380,12092.060,12251.290
2017-07-31,12141.530,12210.300,12097.360,12118.250
2017-07-28,12151.380,12183.770,12098.570,12162.700
2017-07-27,12230.090,12293.900,12176.020,12212.040
2017-07-26,12260.300,12341.030,12255.740,12305.110
2017-07-25,12228.320,12301.670,12211.140,12264.310
2017-07-24,12228.630,12235.850,12142.010,12208.950
2017-07-21,12424.800,12464.120,12190.890,12240.060
2017-07-20,12514.840,12575.520,12392.190,12447.250
2017-07-19,12468.060,12475.170,12418.670,12452.050
2017-07-18,12540.930,12572.860,12384.610,12430.390
2017-07-17,12652.370,12656.130,12542.960,12587.160
2017-07-14,12642.650,12662.010,12577.330,12631.720
2017-07-13,12614.130,12676.520,12613.520,12641.330
2017-07-12,12469.850,12648.190,12468.160,12626.580
2017-07-11,12479.670,12539.180,12417.850,12437.020
2017-07-10,12464.960,12482.950,12406.200,12445.920
2017-07-07,12376.190,12388.680,12339.910,12388.680
2017-07-06,12474.510,12490.720,12316.430,12381.250
2017-07-05,12432.410,12496.820,12406.690,12453.680
2017-07-04,12413.600,12481.810,12411.560,12437.130
2017-07-03,12396.340,12486.290,12390.730,12475.310
2017-06-30,12424.500,12459.690,12319.000,12325.120
2017-06-29,12707.480,12729.180,12396.130,12416.190
2017-06-28,12586.060,12671.280,12536.860,12647.270
2017-06-27,12728.500,12751.200,12644.950,12671.020
2017-06-26,12783.890,12841.310,12752.750,12770.830
2017-06-23,12757.970,12787.220,12677.400,12733.410
2017-06-22,12758.660,12806.020,12717.290,12794.000
2017-06-21,12792.320,12804.420,12708.990,12774.260
2017-06-20,12938.040,12951.540,12814.760,12814.790
2017-06-19,12849.990,12912.850,12833.010,12888.950
2017-06-16,12746.050,12762.350,12707.590,12752.730
2017-06-15,12801.910,12804.470,12620.900,12691.810
2017-06-14,12798.260,12921.170,12788.700,12805.950
2017-06-13,12739.500,12790.300,12727.830,12764.980
2017-06-12,12760.390,12782.730,12666.390,12690.440
2017-06-09,12711.530,12821.030,12711.530,12815.720
2017-06-08,12688.540,12740.360,12684.710,12713.580
2017-06-07,12659.970,12746.420,12640.520,12672.490
2017-06-06,12768.460,12788.340,12679.580,12690.120
2017-06-02,12735.000,12878.590,12734.780,12822.940
2017-06-01,12623.610,12677.600,12621.530,12664.920
2017-05-31,12612.520,12709.130,12582.800,12615.060
2017-05-30,12583.820,12648.100,12567.220,12598.680
2017-05-29,12588.800,12633.370,12578.580,12628.950
2017-05-26,12604.400,12611.490,12529.510,12602.180
2017-05-25,12693.840,12697.660,12543.770,12621.720
2017-05-24,12631.390,12662.050,12617.760,12642.870
2017-05-23,12597.540,12703.740,12593.330,12659.150
2017-05-22,12664.970,12670.260,12571.060,12619.460
2017-05-19,12612.300,12658.550,12596.720,12638.690
2017-05-18,12608.190,12634.260,12489.950,12590.060
2017-05-17,12700.120,12786.890,12587.450,12631.610
2017-05-16,12787.690,12841.660,12776.020,12804.530
2017-05-15,12824.050,12832.290,12729.490,12807.040
2017-05-12,12728.840,12771.000,12714.380,12770.410
2017-05-11,12767.130,12772.880,12662.490,12711.060
2017-05-10,12728.970,12776.080,12715.670,12757.460
2017-05-09,12732.740,12783.230,12703.960,12749.120
2017-05-08,12758.480,12762.040,12659.700,12694.550
2017-05-05,12601.460,12718.660,12591.750,12716.890
2017-05-04,12552.060,12648.220,12539.710,12647.780
2017-05-03,12502.360,12532.250,12477.870,12527.840
2017-05-02,12478.460,12511.170,12433.510,12507.900
2017-04-28,12417.890,12462.110,12414.100,12438.010
2017-04-27,12440.010,12478.280,12426.990,12443.790
2017-04-26,12466.500,12486.290,12442.370,12472.800
2017-04-25,12457.830,12482.900,12439.110,12467.040
2017-04-24,12296.560,12456.180,12289.370,12454.980
2017-04-21,12032.780,12091.330,12009.120,12048.570
2017-04-20,11968.060,12050.660,11941.570,12027.320
2017-04-19,12014.030,12040.230,12001.860,12016.450
2017-04-18,12135.610,12162.470,11996.740,12000.440
2017-04-13,12137.570,12147.700,12089.940,12109.000
2017-04-12,12174.960,12242.760,12123.120,12154.700
2017-04-11,12149.400,12221.430,12049.930,12139.350
2017-04-10,12244.500,12246.880,12178.100,12200.520
2017-04-07,12174.510,12225.060,12144.980,12225.060
2017-04-06,12147.370,12242.500,12119.040,12230.890
2017-04-05,12280.060,12293.130,12212.170,12217.540
2017-04-04,12255.720,12288.780,12225.380,12282.340
2017-04-03,12368.820,12375.580,12256.940,12257.200
2017-03-31,12241.570,12313.290,12230.170,12312.870
2017-03-30,12220.640,12258.370,12200.340,12256.430
2017-03-29,12195.860,12233.760,12180.830,12203.000
2017-03-28,12062.690,12158.720,12045.170,12149.420
2017-03-27,11957.650,11996.350,11916.070,11996.070
2017-03-24,12033.270,12082.670,12010.330,12064.270
2017-03-23,11914.200,12043.670,11896.680,12039.680
2017-03-22,11870.780,11934.350,11850.270,11904.120
2017-03-21,12083.010,12111.240,11938.420,11962.130
2017-03-20,12050.810,12082.310,12033.240,12052.900
2017-03-17,12039.240,12117.900,12018.270,12095.240
2017-03-16,12140.300,12156.440,12046.070,12083.180
2017-03-15,12000.440,12027.050,11977.320,12009.870
2017-03-14,11987.340,12002.750,11930.380,11988.790
2017-03-13,11954.800,12006.010,11949.030,11990.030
2017-03-10,12018.480,12067.070,11936.810,11963.180
2017-03-09,11923.510,12024.700,11917.780,11978.390
2017-03-08,11922.860,12017.280,11922.310,11967.310
2017-03-07,11963.760,11988.870,11935.330,11966.140
2017-03-06,11956.810,11998.830,11921.570,11958.400
2017-03-03,11998.060,12058.210,11995.400,12027.360
2017-03-02,12052.800,12082.590,12041.900,12059.570
2017-03-01,11915.030,12074.020,11913.840,12067.190
2017-02-28,11847.090,11853.500,11780.830,11834.410
2017-02-27,11858.140,11860.820,11792.510,11822.670
2017-02-24,11920.900,11934.640,11722.350,11804.030
2017-02-23,11994.060,12015.980,11925.880,11947.830
2017-02-22,11989.710,12031.110,11966.020,11998.590
2017-02-21,11817.970,11987.580,11798.480,11967.490
2017-02-20,11831.710,11841.060,11804.720,11827.620
2017-02-17,11759.570,11775.400,11693.700,11757.020
2017-02-16,11778.990,11814.700,11728.380,11757.240
2017-02-15,11834.480,11848.040,11725.380,11793.930
2017-02-14,11766.990,11787.820,11752.680,11771.810
2017-02-13,11697.990,11812.690,11684.910,11774.430
2017-02-10,11698.700,11711.550,11645.130,11666.970
2017-02-09,11584.400,11657.240,11548.180,11642.860
2017-02-08,11546.930,11591.260,11479.780,11543.380
2017-02-07,11498.490,11606.260,11483.830,11549.440
2017-02-06,11628.030,11679.910,11509.580,11509.840
2017-02-03,11636.230,11696.940,11627.980,11651.490
2017-02-02,11628.280,11675.980,11603.650,11627.950
2017-02-01,11646.420,11723.390,11622.600,11659.500
2017-01-31,11692.530,11733.160,11535.310,11535.310
2017-01-30,11786.310,11792.330,11659.350,11681.890
2017-01-27,11841.720,11844.680,11798.260,11814.270
2017-01-26,11867.910,11893.080,11819.760,11848.630
2017-01-25,11677.630,11827.730,11669.300,11806.050
2017-01-24,11554.800,11596.180,11538.050,11594.940
2017-01-23,11545.970,11605.290,11508.830,11545.750
2017-01-20,11568.900,11636.790,11547.040,11630.130
2017-01-19,11624.110,11644.880,11578.910,11596.890
2017-01-18,11592.120,11599.390,11529.760,11599.390
2017-01-17,11521.500,11583.430,11425.140,11540.000
2017-01-16,11537.450,11579.050,11535.960,11554.710
2017-01-13,11576.780,11635.550,11554.450,11629.180
2017-01-12,11599.240,11606.430,11491.870,11521.040
2017-01-11,11587.530,11692.270,11524.990,11646.170
2017-01-10,11583.240,11606.950,11544.990,11583.300
2017-01-09,11606.890,11606.890,11522.350,11563.990
2017-01-06,11560.520,11605.740,11547.050,11599.010
2017-01-05,11537.730,11602.540,11537.400,11584.940
2017-01-04,11609.530,11616.090,11531.430,11584.310
2017-01-03,11631.700,11637.370,11561.230,11584.240
2017-01-02,11426.380,11617.280,11414.820,11598.330
2016-12-30,11443.310,11481.660,11405.770,11481.060
2016-12-29,11411.360,11459.190,11404.820,11451.050
2016-12-28,11469.450,11475.890,11459.400,11474.990
2016-12-27,11457.910,11481.460,11451.550,11472.240
2016-12-23,11477.230,11480.180,11409.430,11449.930
2016-12-22,11444.410,11475.760,11428.770,11456.100
2016-12-21,11445.230,11479.880,11440.290,11468.640
2016-12-20,11415.300,11472.080,11406.950,11464.740
2016-12-19,11384.030,11426.700,11380.120,11426.700
2016-12-16,11368.640,11451.570,11357.150,11404.010
2016-12-15,11267.030,11387.110,11267.030,11366.400
2016-12-14,11254.470,11281.430,11235.240,11244.840
2016-12-13,11194.670,11300.440,11191.640,11284.650
2016-12-12,11198.420,11213.040,11141.860,11190.210
2016-12-09,11170.180,11231.690,11145.980,11203.630
2016-12-08,11035.760,11193.100,10990.600,11179.420
2016-12-07,10885.050,10988.790,10873.810,10986.690
2016-12-06,10685.000,10786.260,10668.670,10775.320
2016-12-05,10494.640,10730.740,10493.620,10684.830
2016-12-02,10436.480,10545.370,10402.590,10513.350
2016-12-01,10593.060,10627.100,10502.540,10534.050
2016-11-30,10615.790,10691.670,10606.040,10640.300
2016-11-29,10562.150,10624.760,10539.230,10620.490
